text,label
"ইউরোপীয় পরমাণু গবেষণা সংস্থার (সার্নের) সুবিশাল গবেষণাযন্ত্র লার্জ হ্যাড্রন কোলাইডারের (এলএইচসি) বিজ্ঞানীরা একটি নতুন কণা আবিষ্কারের ঘোষণা দিয়েছেন। পেন্টাকোয়ার্ক নামের কণাটির উপস্থিতির ব্যাপারে ১৯৬৪ সালেই দুজন পদার্থবিদ পৃথকভাবে ভবিষ্যদ্বাণী করেন। এলএইচসির গবেষকেরাই প্রথম শনাক্ত করলেন পরমাণুর চেয়ে ছোট কণাটি। এলএইচসির মুখপাত্র গাই উইলকিনসন বলেন, এ আবিষ্কারের ফলে সাধারণ কণাগুলোর উৎপত্তি সম্পর্কে আরও ভালো ধারণা পাওয়া যাবে।বিবিসি",international
"বৃষ্টি ২০ ওভারের ম্যাচটাকে ১৮ ওভারে বানিয়ে দিয়েছিল খেলা শুরুর আগেই। সাধারণত টি-টোয়েন্টি ম্যাচে ওভার কমে গেলে চার-ছক্কার বৃষ্টি বেড়ে যায়। সেটা আবার হতে দেয়নি ইডেনের পিচ। বল পড়ে ঘুরতে থাকল চরকির মতো। আর সেই উইকেটে ভারতীয় স্পিনারদের সামনে এমন অসহায় লাগল পাকিস্তানি ব্যাটসম্যানদের যে রান করতে হাঁসফাঁস করে গেলেন প্রায় সবাই। ধুঁকে ধুঁকে শেষ পর্যন্ত ১৮ ওভার শেষে পাকিস্তানের স্কোর ৫ উইকেটে ১১৮। তবে উইকেটের যা আচরণ, এই রানটাও না কঠিন হয়ে যায় ভারতের জন্য! 
 দ্বিতীয় ওভারেই যখন রবিচন্দ্রন অশ্বিনকে বল হাতে দেখা গেল, বুঝতে বাকি রইল না টস জিতে মহেন্দ্র সিং ধোনির বোলিং নেওয়ার কারণ। সপ্তম ওভারে এলেন রবীন্দ্র জাদেজা, অষ্টম ওভারে সুরেশ রায়না। শারজিল খানকে ফিরিয়ে দিয়ে ধোনির মুখে প্রথম হাসি ফোটান রায়নাই। এরপর দশম ওভারে জসপ্রীত বুমরার বলে জাদেজার হাতে ক্যাচ দিয়ে আহমেদ শেহজাদও নেই। পাকিস্তানের রান তখন ২ উইকেটে ৪৬। বিরূপ পরিস্থিতিতে পড়ে অধিনায়ক আফ্রিদিও করতে পারলেন ১৪ বলে ৮ রান! দলের ৬০ রানে আফ্রিদিও ফিরে যাওয়ার পর পাকিস্তান আরও চাপে পড়ে যায়। সেখান থেকে উমর আকমলের সঙ্গে ৪১ রানের জুটি গড়ে কিছুটা প্রতিরোধ গড়েন শোয়েব মালিক। তবে উইকেটের সুবিধা নিয়ে ভারতীয় বোলাররা এতই আঁটসাঁট বোলিং করেছেন যে প্রথম ছক্কার জন্য পাকিস্তানকে অপেক্ষা করতে হয়েছে ১৪তম ওভার পর্যন্ত। একটি ছক্কা ও তিনটি চারে গড়া মালিকের ১৬ বলে ২৬ রানের ইনিংসটাই শেষ পর্যন্ত পাকিস্তানের সর্বোচ্চ। ভারতের হয়ে ৬ জন বোলিং করেছেন, অশ্বিন ছাড়া উইকেট পেয়েছেন বাকি সবাই। তবে অশ্বিনকে খেলতেই সবচেয়ে বেশি বেগ পেতে হয়েছে পাকিস্তানি ব্যাটসম্যানদের। ৩ ওভারে দিয়েছেন মাত্র ১২ রান।",sports
"ইরাক থেকে আসা কুর্দি যোদ্ধাদের দলটি শুক্রবার রাতে তুরস্ক হয়ে সিরিয়ার কোবানি শহরে প্রবেশ করেছে। এতে শহরটিকে ইসলামিক স্টেট (আইএস) জঙ্গিদের হাত থেকে রক্ষার চেষ্টারত সিরীয় কুর্দিদের ‘নৈতিক শক্তি’ জোরদার হয়েছে বলে মনে করা হচ্ছে।শ দেড়েক পেশমেরগা যোদ্ধা তিন দিন ধরে কোবানি থেকে পাঁচ মাইল দূরে তুর্কি সীমান্তের কাছাকাছি অপেক্ষা করছিল। শুক্রবার রাতে তারা কয়েকটি জিপে কোবানির উদ্দেশে যাত্রা শুরু করে।কোবানির জ্যেষ্ঠ কুর্দি কর্মকর্তা আনোয়ার মুসলিম বার্তা সংস্থা এপিকে বলেন, পেশমেরগা ও স্থানীয় কুর্দি বাহিনী পিপলস প্রটেকশন ইউনিটের (ওয়াইপিজি) যোদ্ধাদের একসঙ্গে লড়াইয়ে নামা মানেই কুর্দি জনগণের নৈতিক শক্তি বহু গুণে বেড়ে যাওয়া।পেশমেরগা বাহিনীর ওই যোদ্ধারা ট্যাংকবিধ্বংসী ক্ষেপণাস্ত্রসহ ভারী অস্ত্রশস্ত্রে সজ্জিত বলে ধারণা করা হচ্ছে। আইএস জঙ্গিদের প্রতিহত করতে এ ধরনের অস্ত্রশস্ত্র জরুরি বলে স্থানীয় কুর্দি যোদ্ধারা বলে আসছিল।শুক্রবারও কোবানির মধ্যাঞ্চলে প্রচণ্ড লড়াই হয়েছে বলে খবর দিয়েছে যুক্তরাজ্যভিত্তিক মানবাধিকার সংগঠন সিরিয়ান অবজারভেটরি ফর হিউম্যান রাইটস। সংগঠনটির এক বিবৃতিতে বলা হয়, কুর্দি যোদ্ধারা শহরটির উত্তরের একটি আইএস অবস্থানের দিকে অগ্রসর হতে সক্ষম হয়েছে। তার আগে এক অভিযানে বেশ কয়েকজন জিহাদি নিহত হয়।কোবানির উত্তর ও মধ্যাঞ্চলে শুক্রবার আন্তর্জাতিক জোটের বিমান থেকে বোমাবর্ষণেরও খবর দিয়েছে অবজারভেটরি। এসব বিমান হামলায় আইএসের কয়েকটি কামান ধ্বংস এবং বেশ কয়েকজন জিহাদি নিহত হয়েছে বলে জানিয়েছে তারা। মার্কিন সেন্ট্রাল কমান্ডও জানিয়েছে, তাদের বিমানগুলো গত বৃহস্পতি ও শুক্রবার কোবানির আশপাশে চার দফা বোমাবর্ষণ করেছে। এসব হামলায় আইএসের চারটি লড়াইয়ের অবস্থান এবং তাদের একটি ভবন ধ্বংস হয়েছে।এদিকে ইরাকেও আইএসবিরোধী অভিযান জোরদার হচ্ছে বলে সেখানকার সেনা কর্মকর্তারা জানিয়েছেন।",international
"চলচ্চিত্র, নাটক ও বিজ্ঞাপনচিত্রের কাজ নিয়ে ব্যস্ত সময় পার করছেন ‘মীরাক্কেল’খ্যাত কৌতুকশিল্পী জামিল। সম্প্রতি তিনি মনিরুল ইসলাম পরিচালিত ‘স্বপ্ন যে তুই’ চলচ্চিত্রের কাজ শেষ করেছেন। ছবিটিতে আরও অভিনয় করেছেন ইমন ও আঁঁচল। শিগগির পি এ কাজলের পরিচালনায় ‘অশিক্ষিত ছেলে’ চলচ্চিত্রে কাজ শুরু করতে যাচ্ছেন বলেও জানিয়েছেন জামিল। জামিল বলেন, ‘ছবির গল্পটি চমত্কার। এখানে আমি ইমন ও আঁঁচলের বন্ধু চরিত্রে অভিনয় করেছি। আমার চরিত্রটিও অনেক মজার। ছবির দৃশ্যে দেখা যাবে, আমি কথা বলা শুরু করলে একটু পর পর আটকে যাই। যখন কেউ থাপ্পড় দেয়, তখন আবার কথা বলতে শুরু করি। ছবিতে আরও অনেক মজার দৃশ্য আছে যা সবার ভালো লাগবে।’চলচ্চিত্রের কাজের বাইরে ঈদ উপলক্ষে ‘ইউথ ইন লাভ’ ও ‘গরীবের সুন্দর বৌ’ নামে দুটি নাটকে অভিনয় করেছেন জামিল। এ প্রসঙ্গে তিনি বলেন, ‘আমি এখন অভিনয়কে পেশা হিসেবে নিতে চাই। সেই সঙ্গে বিজ্ঞাপনের কাজ করতেও আগ্রহী। খুব সম্প্রতি একটি বিজ্ঞাপনের কাজ শেষ করেছি।’ মাহফুজ আহমেদ পরিচালিত ‘আমাদের ছোট নদী’ ধারাবাহিক নাটকেও অভিনয় করছেন জামিল। ধারাবাহিক নাটকটি চ্যানেল আইতে প্রচারিত হচ্ছে।",entertainment
"ব্যাংক আমানতের ওপর বাড়তি আবগারি শুল্ক আরোপের প্রস্তাব এবং এ নিয়ে সমালোচনার মুখে অর্থমন্ত্রী আবুল মাল আবদুল মুহিতের অনড় অবস্থান আগুনে ঘি ঢেলেছে। এ মন্তব্য করেছেন স্বতন্ত্র সাংসদ তাহজীব আলম সিদ্দিকী।
আজ মঙ্গলবার সংসদে প্রস্তাবিত বাজেটের ওপর সাধারণ আলোচনায় অংশ নিয়ে তাহজীব এ মন্তব্য করেন।
তাহজীব আলম সিদ্দিকী বলেন, ভোটের আগে বর্ধিত আবগারি শুল্ককে মানুষ অন্যায় আচরণ হিসেবে দেখে। ফলে তারা সরকারের বিরুদ্ধে অবস্থান নেবে।
অর্থমন্ত্রীর সমালোচনা করে তাহজীব আলম বলেন, গণতান্ত্রিক রাজনীতিতে অনড় অবস্থান বলে কিছু নেই। এটি সামরিক জান্তারা করতে পারে। গণতান্ত্রিক সরকার রাজনৈতিক প্রক্রিয়ায় বাজেট করে। জনমতকে আমলে নিতে হয়। তিনি বলেন, এটা সেনা সরকারের সময়ে মুহিত সাহেবের বাজেট নয়। গণতান্ত্রিক শাসনে সংখ্যাগুরুর মতামত না থাকলে বাজেট অর্থহীন। অর্থমন্ত্রীকেও তো নির্বাচন করতে হয়। জনগণের কাছে যেতে হয়।
তাহজীব বলেন, প্রস্তাবিত বাজেট মধ্যবিত্ত শ্রেণির ওপর চাপ বাড়াবে। ভ্যাট আইন নিয়ে বিস্তর আলোচনা হয়েছে। ভ্যাটের হার কমানোর আশা দিয়েও না কমিয়ে হতাশ করা হয়েছে। ভোট সামনে রেখে এই বাজেটের কৌশল মোটেও সুখকর নয়। বাজেট আলোচনায় অংশ নিয়ে বিরোধী দলীয় প্রধান হুইপ তাজুল ইসলাম চৌধুরী বলেন, কেউ এই বাজেটে খুশি হতে পারেনি। ধনীদের তুলনায় নিম্ন আয়ের মানুষের ওপর পরোক্ষ ও প্রত্যক্ষ করের বোঝা চাপানো হয়েছে। ১৫ শতাংশ ভ্যাট আদায়ের বিতর্ক আর আবগারি শুল্কের আলোচনায় ইতিবাচক দিকগুলো চাপা পড়ে গেছে। ভ্যাট এভাবে থাকলে কারখানা বন্ধ হয়ে যাবে। মুদ্রাস্ফীতিতে নেতিবাচক প্রভাব পড়বে। ১ হাজার ৪৩টি পণ্য ভ্যাটের আওতামুক্ত করা হয়েছে, এটা শুভংকরের ফাঁকি। তিনি বলেন, ব্যাংক আমানতে বাড়তি আবগারি শুল্ক আরোপ হলে মানুষ অবৈধ মাধ্যমে লেনদেনে উৎসাহিত হবে। মানুষ ব্যাংকে টাকা রাখতে চাইবে না। বাজেট আলোচনায় আরও বক্তব্য দেন প্রাথমিক ও গণশিক্ষামন্ত্রী মোস্তাফিজুর রহমান, আওয়ামী লীগের খালিদ মাহমুদ চৌধুরী, শামসুল হক টুকু, সামশুল হক চৌধুরী, নজরুল ইসলাম বাবু, ওয়ার্কার্স পার্টির মোস্তফা লুৎফুল্লাহ প্রমুখ।",state
"রাষ্ট্রমালিকানাধীন ও বিশেষায়িত ব্যাংকের মূলধন ক্রমেই কমছে। ফলে সার্বিকভাবে ব্যাংকিং মূলধন পর্যাপ্ততার অনুপাত বিগত কয়েক বছর কমছে। আবার সর্বশেষ হিসাবে সঞ্চিতি ঘাটতি রয়েছে প্রায় সাড়ে ৫ হাজার কোটি টাকা। এ কারণে মূলধন ঘাটতি আরও বেড়ে যাবে। এই ঘাটতি মোকাবিলা ব্যাংকের জন্য বড় চ্যালেঞ্জ। ক্রমাগত খেলাপি ঋণ বেড়ে যাওয়া ব্যাংকিং খাতের জন্য হুমকি হয়ে গেছে।গতকাল বৃহস্পতিবার মিরপুরে বাংলাদেশ ইনস্টিটিউট অব ব্যাংক ম্যানেজমেন্ট (বিআইবিএম) আয়োজিত ‘ট্রেজারি অপারেশনস অব ব্যাংকস-২০১৬’ শীর্ষক এক কর্মশালায় বিশেষজ্ঞরা এসব কথা বলেন। রাজধানীর মিরপুরে বিআইবিএম মিলনায়তনে এই কর্মশালা অনুষ্ঠিত হয়। কর্মশালায় বিআইবিএমের মহাপরিচালক তৌফিক আহমদ চৌধুরী বলেন, খেলাপি ঋণ ব্যাংকিং খাতে সর্বনাশ ডেকে আনছে।বিআইবিএমের মহাপরিচালকের সভাপতিত্বে অনুষ্ঠিত কর্মশালায় মূল প্রবন্ধ উপস্থাপন করেন বিআইবিএমের অধ্যাপক নেহাল আহমেদ। উপস্থিত ছিলেন বিআইবিএমের পরিচালক শাহ মো. আহসান হাবীব, এনআরবি ব্যাংকের ব্যবস্থাপনা পরিচালক মাহমুদ হোসেন, দি সিটি ব্যাংকের অতিরিক্ত ব্যবস্থাপনা পরিচালক ফারুক মঈনুদ্দিনসহ সরকারি-বেসরকারি ব্যাংকের ঊর্ধ্বতন কর্মকর্তারা।মূল প্রবন্ধে বলা হয়, ২০১৬ সালে খেলাপি ঋণ বেড়ে দাঁড়িয়েছে ৯ দশমিক ২৩ শতাংশ, যা আন্তর্জাতিক মানদণ্ডের তুলনায় দ্বিগুণ। পুনঃ তফসিল নীতিমালায় ছাড় দেওয়ার কারণে খেলাপি ঋণ ব্যাপক হারে বাড়ছে। ২০১৩ সালে খেলাপি ঋণ বৃদ্ধির হার ছিল ৮ দশমিক ৯৩ শতাংশ। ব্যাংকিং খাতের জন্য এই খেলাপি ঋণ হুমকি হয়ে দাঁড়িয়েছে।কর্মশালায় বক্তারা বলেন, খেলাপি ঋণ ব্যাংকিং খাতের বর্তমান দৈন্যদশার মূল কারণ। এ খেলাপি ঋণের কারণেই সুদের হার এখনো সাধারণের নাগালের বাইরে। একই সঙ্গে ভালো ঋণগ্রহীতারা বিভিন্ন ধরনের হয়রানির শিকার হচ্ছেন। এ অবস্থা থেকে বেরিয়ে আসতে ব্যাংকগুলোকে খেলাপি ঋণ আদায়ে সর্বোচ্চ তদারকি করতে হবে।বিআইবিএমের মহাপরিচালক তৌফিক আহমদ চৌধুরী বলেন, খেলাপি ঋণ ব্যাংকিং খাতে সর্বনাশ ডেকে আনছে। এ অবস্থার উত্তরণ না হলে পুরো ব্যাংকিং খাতের জন্য চরম খারাপ পরিস্থিতির মুখোমুখি হতে হবে। এ ধরনের ঋণের কারণে ক্ষতি পুষিয়ে নিতে ব্যাংকগুলো ভালো গ্রাহকদের কাছ থেকে চড়া সুদ নিচ্ছে।",economy
"গত বছরের মতো এবারও ‘সতর্ক ও বিনিয়োগ বান্ধব’ মুদ্রানীতি ঘোষণা করেছে বাংলাদেশ ব্যাংক। আজ শনিবার বেলা ১১টায় বাংলাদেশ ব্যাংকের মূল ভবনের জাহাঙ্গীর আলম কনফারেন্স হলে ২০১৪-১৫ অর্থবছরের প্রথম ছয় মাসের জন্য এ মুদ্রানীতি ঘোষণা করেন গভর্নর আতিউর রহমান।আগামী বছরের জুন পর্যন্ত ১৫ দশমিক ৫ শতাংশ হারে বেসরকারি খাতে ঋণ প্রবৃদ্ধি ধরে এই মুদ্রানীতি ঘোষণা হয়েছে। তবে এ বছরের ডিসেম্বর পর্যন্ত এ প্রবৃদ্ধি ১৪ শতাংশ ধরা হয়েছে।মুদ্রানীতি ঘোষণার সময় গভর্নর বলেন, এবারের মুদ্রানীতির ভঙ্গিটি হবে বিগত ষাণ্মাসিকের মুদ্রানীতির মতো সতর্ক ও বিনিয়োগ বান্ধব।আতিউর রহমান আরও বলেন, চলতি বছরের ডিসেম্বর পর্যন্ত রিজার্ভ মুদ্রা ও ব্যাপক মুদ্রার প্রবৃদ্ধি প্রক্ষেপিত হয়েছে যথাক্রমে ১৫ দশমিক ৫ ও ১৬ শতাংশ।
মুদ্রানীতি ঘোষণার সময় বাংলাদেশ ব্যাংকের ডেপুটি গভর্নর আবুল কাশেম, আবু হেনা মোহা. রাজি হাসান, এস কে সুর চৌধুরী, নাজনীন সুলতানা, সাবেক ডেপুটি গভর্নর আল্লাহ মালিক কাজেমী, কেন্দ্রীয় ব্যাংকের প্রধান অর্থনীতিবিদ হাসান জামানসহ বাংলাদেশ ব্যাংকের শীর্ষ কর্মকর্তারা উপস্থিত ছিলেন।",economy
"হয়তো একেই বলে ঘরের শত্রু বিভীষণ! কংগ্রেসের মুখপত্রে জওহরলাল নেহরু অথবা সোনিয়া গান্ধীর কড়া সমালোচনা পড়ার পর এই তুলনাই স্বাভাবিক।
দেশজুড়ে গতকাল সোমবার কংগ্রেস যখন ১৩২তম প্রতিষ্ঠাবার্ষিকী উদ্‌যাপন করছে, তখনই হইচই ফেলে দিয়েছে মহারাষ্ট্র কংগ্রেসের মুখপত্র কংগ্রেস দর্শন-এর ডিসেম্বর সংখ্যা। ১৫ ডিসেম্বর সর্দার বল্লভভাই প্যাটেলের মৃত্যুবার্ষিকী উপলক্ষে প্রকাশিত সেই সংখ্যায় অনামী লেখকদের লেখা নিবন্ধে নেহরুর যে সমালোচনা করা হয়েছে, কিংবা যে ভাষায় আক্রমণ করা হয়েছে সোনিয়া অথবা তাঁর বাবাকে, তাতে চক্ষু চড়কগাছ হওয়ারই কথা।
এই অভূতপূর্ব ঘটনা জানাজানি হওয়ার সঙ্গে সঙ্গেই মুখপত্রের বিষয় সম্পাদক সুধীর যোশিকে গতকাল সোমবার বরখাস্ত করা হয়েছে।
কংগ্রেস দর্শন-এর ডিসেম্বর সংখ্যায় নেহরু-সম্পর্কিত রচনাটি এ রকম, ‘নেহরু যদি সর্দার বল্লভভাই প্যাটেলের পরামর্শ মেনে চলতেন, তাহলে কাশ্মীর, চীন, তিব্বত ও নেপালের সমস্যা এত দীর্ঘায়িত হতো না।’ ১৯৫০ সালে নেহরুকে লেখা প্যাটেলের একটি চিঠিরও উল্লেখ করা হয়েছে, যেখানে প্যাটেল চীনের তিব্বত-নীতি সম্পর্কে নেহরুকে সাবধান করেছিলেন। সেই চিঠিতে প্যাটেল চীনকে ‘অবিশ্বস্ত ও ভবিষ্যতের শত্রু’ বলে চিহ্নিত করেছিলেন।
নেহরু-প্যাটেল সম্পর্কের টানাপোড়েনের উল্লেখ করে নিবন্ধে লেখা হয়েছে, প্যাটেল উপপ্রধানমন্ত্রী তথা স্বরাষ্ট্রমন্ত্রীর পদ পেলেও দুজনের পারস্পরিক সম্পর্ক কুসুম-কোমল ছিল না। দুজনেই বারবার ইস্তফা দেওয়ার হুমকি দিয়েছেন। প্যাটেলের দূরদৃষ্টি নেহরুর থাকলে আন্তর্জাতিক সম্পর্কের অনেক জটিলতাই দূর হয়ে যেত।
সোনিয়া গান্ধীর বাবা স্টিফানো মাইনো সম্পর্কে লেখা হয়েছে, তিনি ছিলেন ইতালির একজন ফ্যাসিস্ট সৈনিক। সোনিয়ার পরিবার ও তাঁর শৈশব-কৈশোর বয়সের নানা কথাও লেখা হয়েছে। তারপর লেখা, ১৯৯৭ সালে কংগ্রেসের সাধারণ সদস্যপদ পেয়েও মাত্র ৬২ দিনের মধ্যে তিনি দলের সভানেত্রী হয়ে ওঠেন। এমনকি, সরকার গড়ার একটা অসফল চেষ্টাও তিনি করেছিলেন।
আত্মঘাতী এই রচনার পূর্ণ দায় ঘাড়ে নিয়ে অবস্থার সামাল দিতে চেয়েছেন মুখপত্রের সম্পাদক সঞ্জয় নিরূপণ। তিনি বলেছেন, তিনি ইতিমধ্যেই লেখাটির বিষয়ে তদন্তের নির্দেশ দিয়েছেন। কংগ্রেস নেতা সালমান খুরশিদ ও রাজ বব্বরও এ ঘটনায় বিস্ময় প্রকাশ করে বলেছেন, কী করে এমন লেখা ছাপা হয়, তা কংগ্রেসের খতিয়ে দেখা দরকার।",international
"সন্দেহভাজন ‘ফিক্সারের’ সংখ্যাটা ছিল ২৯। দুই বছরেরও বেশি সময় ধরে তদন্তের পর স্প্যানিশ কর্তৃপক্ষ ফিক্সার হিসেবে চিহ্নিত করেছে ১৮ জনকে। এর মধ্যে ফুটবলার তিনজন—হাভিয়ের তোরেস, আন্তোনিও আমায়া কারাজো এবং জর্ডি ফিগেরাসও আছেন এ তালিকায়। স্পেনের পাম্পলোনার এক আদালত তাঁদের ম্যাচ পাতানোর দায়ে বিচারের আওতায় এনেছেন।ঘটনাটা ২০১৩-১৪ মৌসুমের। সে সময় বেটিসে খেলতেন তোরেস, কারাজো ও ফিগেরাস। লা লিগায় ওসাসুনাকে অবনমনের হাত থেকে বাঁচাতে তিনজনকেই ওসাসুনা কর্মকর্তারা ঘুষ দেন বলে প্রমাণ পান পাম্পলোনার আদালত। প্রথমে ভ্যালাদোলিদকে হারানোর শর্তে ৪ লাখ ইউরো, পরে ওসাসুনার কাছে হেরে যাওয়ার জন্য আড়াই লাখ। ম্যাচের ফলও তেমনি হয়েছিল, ভ্যালাদোলিদকে ৪-৩ গোলে হারানোর পর ওসাসুনার কাছে ২-১ গোলে হেরে যায় বেটিস। তবে সেবার ভ্যালাদোলিদ, বেটিস, ওসাসুনা তিন দলই অবনমিত হয়। তিনটি দলই অবশ্য এখন এই অভিযোগ অস্বীকার করছে। রয়টার্স।",sports
"ভারতের দিল্লিতে চলন্ত বাসে গণধর্ষণের শিকার হয়ে মেডিকেলছাত্রীর মৃত্যুর ঘটনায় করা মামলায় মৃত্যুদণ্ড পাওয়া দুজনের সাজার আদেশে স্থগিতাদেশ দিয়েছেন সুপ্রিম কোর্ট। আজ সোমবার ওই দুজনের আপিলের পরিপ্রেক্ষিতে আদালত এ আদেশ দেন।  
এই দুজন হলেন বিনয় শর্মা ও অক্ষয় ঠাকুর।
এ বছরের মার্চে দিল্লি হাইকোর্ট এই অপরাধকে পূর্বপরিকল্পিত ও নৃশংস হিসেবে উল্লেখ করে দণ্ড পাওয়া চারজন মুকেশ, বিনয় শর্মা, পবন ও অক্ষয় ঠাকুরের আপিল আবেদন নাকচ করেন। একই সঙ্গে আদালত উল্লেখ করেন, ওই ঘটনা স্বাভাবিক সামাজিক জীবনে গভীর ক্ষতের কালিমাচিহ্ন রেখে গেছে। 
হাইকোর্টে আপিল আবেদন নাকচ হওয়ার পর বিনয় শর্মা ও অক্ষয় ঠাকুর মৃত্যুদণ্ডাদেশের বিরুদ্ধে আপিল করেন। ২০১২ সালের ১৬ ডিসেম্বর ২৩ বছর বয়সী ছাত্রী বাসে করে ফেরার সময় ছয়জনের দ্বারা ধর্ষণের শিকার হন। এর ১৩ দিন পর তাঁর মৃত্যু হয়। গণধর্ষণ ও  মৃত্যুর ঘটনার প্রতিবাদে ফুঁসে ওঠে গোটা ভারত।",international
"সালমান খান ও নওয়াজুদ্দিন জুটি বলিউডকে উপহার দিয়েছেন কিছু অসাধারণ ছবি। সবশেষ এ জুটির সেরা উপহার ছিল ‘বজরঙ্গি ভাইজান’। তাঁদের দুজনের এই পথচলা শুরু হয় ‘কিক’ সিনেমা দিয়ে। শোনা যাচ্ছিল, ‘টাইগার জিন্দা হ্যায়’ ছবিতে দেখা যাবে নওয়াজকে। কিন্তু খবর এল, এ ছবিতে থাকছেন না নওয়াজ।
নওয়াজ এখন নন্দিতা দাশের ছবি ‘মান্টো’র শুটিং করছেন। সেখানে তিনি সাহিত্যিক সাদাত হোসেন মান্টোর চরিত্রে অভিনয় করছেন। ‘টাইগার জিন্দা হ্যায়’ -এর শুটিং ও ‘মান্টো’র শুটিং একই সময়ে হওয়ায় নওয়াজ ফিরিয়ে দিয়েছেন সালমানের ছবিটি। নওয়াজের জায়গায় খোঁজা হচ্ছে নতুন অভিনেতাকে। ছবির একটি সূত্র জানায়, পরিচালক ইতিমধ্যে নওয়াজের স্থানে ইরানি এক অভিনেতাকে নেওয়ার পরিকল্পনা করছেন। যদিও অনেকে বলেন, ছবির প্রযোজনা প্রতিষ্ঠান যশরাজ ফিল্ম নওয়াজকে অভিনয়ের কোনো প্রস্তাব দেয়নি।‘টাইগার জিন্দা হ্যায়’ সিনেমাটি ‘এক থা টাইগার’ ছবির সিক্যুয়েল। প্রযোজনা করছে যশরাজ ফিল্ম। অভিনয় করছেন সালমান খান, ক্যাটরিনা কাইফ। পরিচালনা করছেন আলী আব্বাস জাফর। বলিউড লাইফ",entertainment
"হঠাৎ​ করেই কলকাতা গেলেন বাংলাদেশের জনপ্রিয় অভিনেত্রী বিদ্যা সিনহা মিম। এই শনিবার মা ছবি সাহাকে সঙ্গে নিয়ে তিনি কলকাতায় যান। জানা গেছে, ‘ব্ল্যাক’ ছবির জন্য প্রচারের অংশ হিসেবে মিম এরই মধ্যে অংশ নিয়েছেন ভারতের জি বাংলা চ্যানেলের জনপ্রিয় ‘দিদি নাম্বার-১’ অনুষ্ঠানে। এ সময় মিমের সঙ্গে ছিলেন ‘ব্ল্যাক’ ছবির অভিনেতা সোহম। সম্প্রতি দিদি নাম্বার -১ অনুষ্ঠানের বিশেষ পর্বটির শুটিং সম্পন্ন হয়েছে। অনুষ্ঠানটি উপস্থাপনায় আছেন কলকাতার অভিনেত্রী রচনা ব্যানার্জি।
হঠাৎ​ এই কলকাতা সফর প্রসঙ্গে মিম বলেন, ‘ভারতে ছবি মুক্তির আগে নানা ধরনের প্রচারমূলক অনুষ্ঠান করা হয়। যাতে ছবিটি নিয়ে দর্শকের মাঝে বাড়তি আগ্রহ তৈরি হয়। ‘ব্ল্যাক’ নিয়েও ছবি সংশ্লিষ্টরা তেমনই একটি উদ্যোগ নিয়েছেন।’ তিনি বলেন, ‘এরই মধ্যে অংশ নিয়েছি ‘দিদি নাম্বার ওয়ান অনুষ্ঠানে। দারুণ কিছু সময় কেটেছে। আমিও প্রচারণার কাজটি খুব উপভোগ করছি।’এদিকে, ইউটিউবে সম্প্রতি ‘ব্ল্যাক’ ছবির দুটি গান ইউটিউবে প্রকাশিত হয়েছে। গান দুটি হচ্ছে হালকা হালকা ও ‘ঢিপ ঢিপ বুকের ভেতর’। গান দুটিতে মিমের উপস্থিতি সবাইকে মুগ্ধ করেছে।এ ছাড়াও, কিছুদিন আগে ‘ব্ল্যাক’ ছবির অফিশিয়াল টিজারটিও ইউটিউবে দেওয়া হয়েছে। রাজা চন্দ পরিচালিত ‘ব্ল্যাক’ ছবিটি এবার কালীপূজা উপলক্ষে মুক্তি পাবে কলকাতায়।",entertainment
